Id;UID;UTC;UTCMilliseconds;PCLocalTime;PCTime;ChannelBitmap;SequenceBitmap;GpsDate;GPSTime;Latitude;Longitude;Speed;SpeedType;Heading;HeadingType;TrueHeading;MagneticHeading;MagneticVariation;GPSError;DataStatus;FixType
22903;22903;2023-05-31 12:53:27.182;182;2023-05-31 12:53:27.182;2023-05-31 12:53:27.184;0;NaN;2023-05-31 12:53:27.000;125327000;37.3335465;-1.37529016666667;6.33560623142252;N ;299.62682552347;T ;NaN;NaN;0.571116523796759;0;A  ;A  
22904;22904;2023-05-31 12:53:29.107;107;2023-05-31 12:53:29.107;2023-05-31 12:53:29.109;0;NaN;2023-05-31 12:53:29.000;125329000;37.3335766666667;-1.37534966666667;6.05977278593781;N ;302.523393907015;T ;NaN;NaN;0.571101891552698;0;A  ;A  
22905;22905;2023-05-31 12:53:30.124;124;2023-05-31 12:53:30.124;2023-05-31 12:53:30.128;0;NaN;2023-05-31 12:53:30.000;125330000;37.3335933333333;-1.37538083333333;6.45071894168428;N ;303.922936278396;T ;NaN;NaN;0.571094236248478;0;A  ;A  
22906;22906;2023-05-31 12:53:32.179;179;2023-05-31 12:53:32.179;2023-05-31 12:53:32.185;0;NaN;2023-05-31 12:53:32.000;125332000;37.3336238333333;-1.37544566666667;6.46889097373872;N ;300.610975846964;T ;NaN;NaN;0.571078265992346;0;A  ;A  
22907;22907;2023-05-31 12:53:43.124;124;2023-05-31 12:53:43.124;2023-05-31 12:53:43.126;0;NaN;2023-05-31 12:53:43.000;125343000;37.333795;-1.37578266666667;6.24354757887962;N ;302.570048050321;T ;NaN;NaN;0.57099539164769;0;A  ;A  
22908;22908;2023-05-31 12:53:44.163;163;2023-05-31 12:53:44.163;2023-05-31 12:53:44.169;0;NaN;2023-05-31 12:53:44.000;125344000;37.3338118333333;-1.37581366666667;6.44720786698116;N ;304.330454361929;T ;NaN;NaN;0.570987779871203;0;A  ;A  
22909;22909;2023-05-31 12:53:47.134;134;2023-05-31 12:53:47.134;2023-05-31 12:53:47.140;0;NaN;2023-05-31 12:53:47.000;125347000;37.3338556666667;-1.37591066666667;6.38726133369744;N ;299.610979778428;T ;NaN;NaN;0.570963865936317;0;A  ;A  
22910;22910;2023-05-31 12:53:49.188;188;2023-05-31 12:53:49.188;2023-05-31 12:53:49.189;0;NaN;2023-05-31 12:53:49.000;125349000;37.3338871666667;-1.37596333333333;5.65929745444936;N ;306.951206861982;T ;NaN;NaN;0.57095096650667;0;A  ;A  
22911;22911;2023-05-31 12:53:50.199;199;2023-05-31 12:53:50.199;2023-05-31 12:53:50.203;0;NaN;2023-05-31 12:53:50.000;125350000;37.3339058333333;-1.375991;6.23175625566096;N ;310.316442309104;T ;NaN;NaN;0.570944213023497;0;A  ;A  
22912;22912;2023-05-31 12:53:53.186;186;2023-05-31 12:53:53.186;2023-05-31 12:53:53.192;0;NaN;2023-05-31 12:53:53.000;125353000;37.3339553333333;-1.37608383333333;6.39894414334151;N ;303.846296218433;T ;NaN;NaN;0.570921408425752;0;A  ;A  
22913;22913;2023-05-31 12:53:55.158;158;2023-05-31 12:53:55.158;2023-05-31 12:53:55.163;0;NaN;2023-05-31 12:53:55.000;125355000;37.3339935;-1.37613433333333;5.98302311898802;N ;313.546999717986;T ;NaN;NaN;0.570909126190195;0;A  ;A  
22914;22914;2023-05-31 12:53:58.112;112;2023-05-31 12:53:58.112;2023-05-31 12:53:58.112;0;NaN;2023-05-31 12:53:58.000;125358000;37.3340425;-1.376224;6.22872949664528;N ;304.500097835322;T ;NaN;NaN;0.570887112528207;0;A  ;A  
22915;22915;2023-05-31 12:53:59.141;141;2023-05-31 12:53:59.141;2023-05-31 12:53:59.146;0;NaN;2023-05-31 12:53:59.000;125359000;37.3340573333333;-1.37625883333333;6.78639125732016;N ;298.172084352775;T ;NaN;NaN;0.570878514569559;0;A  ;A  
22916;22916;2023-05-31 12:54:05.212;212;2023-05-31 12:54:05.212;2023-05-31 12:54:05.213;0;NaN;2023-05-31 12:54:05.000;125405000;37.3341526666667;-1.37645083333333;6.47940158254715;N ;301.983737954098;T ;NaN;NaN;0.570831271535316;0;A  ;A  
22917;22917;2023-05-31 12:54:07.162;162;2023-05-31 12:54:07.162;2023-05-31 12:54:07.163;0;NaN;2023-05-31 12:54:07.000;125407000;37.3341818333333;-1.37651466666667;6.32213281197516;N ;299.884260363922;T ;NaN;NaN;0.57081553734287;0;A  ;A  
22918;22918;2023-05-31 12:54:14.111;111;2023-05-31 12:54:14.111;2023-05-31 12:54:14.113;0;NaN;2023-05-31 12:54:14.000;125414000;37.3342758333333;-1.37674533333333;6.35939007389313;N ;297.136275333839;T ;NaN;NaN;0.570758555786427;0;A  ;A  
22919;22919;2023-05-31 12:54:15.144;144;2023-05-31 12:54:15.144;2023-05-31 12:54:15.145;0;NaN;2023-05-31 12:54:15.000;125415000;37.3342928333333;-1.3767755;6.35025503660451;N ;305.32716407604;T ;NaN;NaN;0.570751154992926;0;A  ;A  
22920;22920;2023-05-31 12:54:18.127;127;2023-05-31 12:54:18.127;2023-05-31 12:54:18.129;0;NaN;2023-05-31 12:54:18.000;125418000;37.3343395;-1.37686066666667;5.92125328588039;N ;304.572418881573;T ;NaN;NaN;0.570730247173301;0;A  ;A  
22921;22921;2023-05-31 12:54:24.108;108;2023-05-31 12:54:24.108;2023-05-31 12:54:24.114;0;NaN;2023-05-31 12:54:24.000;125424000;37.334445;-1.377054;6.71189597204694;N ;304.462100344679;T ;NaN;NaN;0.570682777258939;0;A  ;A  
22922;22922;2023-05-31 12:54:25.153;153;2023-05-31 12:54:25.153;2023-05-31 12:54:25.158;0;NaN;2023-05-31 12:54:25.000;125425000;37.3344703333333;-1.37708783333333;7.98163548057587;N ;313.280748346581;T ;NaN;NaN;0.57067454427861;0;A  ;A  
22923;22923;2023-05-31 12:54:29.330;330;2023-05-31 12:54:29.330;2023-05-31 12:54:29.332;0;NaN;2023-05-31 12:54:29.000;125429000;37.3345285;-1.37720183333333;5.8158273796285;N ;302.688943887676;T ;NaN;NaN;0.570646510833842;0;A  ;A  
22924;22924;2023-05-31 12:54:46.178;178;2023-05-31 12:54:46.178;2023-05-31 12:54:46.181;0;NaN;2023-05-31 12:54:46.000;125446000;37.334822;-1.37768666666667;6.15610178480372;N ;307.284208784811;T ;NaN;NaN;0.570527784285567;0;A  ;A  
22925;22925;2023-05-31 12:54:48.114;114;2023-05-31 12:54:48.114;2023-05-31 12:54:48.116;0;NaN;2023-05-31 12:54:48.000;125448000;37.3348536666667;-1.37774333333333;5.94766869826266;N ;305.100697771332;T ;NaN;NaN;0.570513878901744;0;A  ;A  
22926;22926;2023-05-31 12:54:50.176;176;2023-05-31 12:54:50.176;2023-05-31 12:54:50.182;0;NaN;2023-05-31 12:54:50.000;125450000;37.3348773333333;-1.37780716666667;6.0480939725218;N ;294.999634555148;T ;NaN;NaN;0.570498083889902;0;A  ;A  
22927;22927;2023-05-31 12:54:53.272;272;2023-05-31 12:54:53.272;2023-05-31 12:54:53.278;0;NaN;2023-05-31 12:54:53.000;125453000;37.3349006666667;-1.3778965;5.3829854029192;N ;288.185498672071;T ;NaN;NaN;0.570475873678507;0;A  ;A  
22928;22928;2023-05-31 12:55:03.160;160;2023-05-31 12:55:03.160;2023-05-31 12:55:03.162;0;NaN;2023-05-31 12:55:03.000;125503000;37.335065;-1.37818966666667;6.1603573549197;N ;305.183736118015;T ;NaN;NaN;0.570403936612512;0;A  ;A  
22929;22929;2023-05-31 12:55:06.189;189;2023-05-31 12:55:06.189;2023-05-31 12:55:06.193;0;NaN;2023-05-31 12:55:06.000;125506000;37.335115;-1.3782905;6.80302039801871;N ;301.949845776533;T ;NaN;NaN;0.570379121721213;0;A  ;A  
22930;22930;2023-05-31 12:55:09.142;142;2023-05-31 12:55:09.142;2023-05-31 12:55:09.148;0;NaN;2023-05-31 12:55:09.000;125509000;37.3351715;-1.3783885;6.92989069450427;N ;305.945981258873;T ;NaN;NaN;0.570355089870522;0;A  ;A  
22931;22931;2023-05-31 12:55:19.183;183;2023-05-31 12:55:19.183;2023-05-31 12:55:19.186;0;NaN;2023-05-31 12:55:19.000;125519000;37.3353426666667;-1.37869966666667;6.49830240811624;N ;304.676940316624;T ;NaN;NaN;0.570278696145491;0;A  ;A  
22932;22932;2023-05-31 12:55:20.208;208;2023-05-31 12:55:20.208;2023-05-31 12:55:20.211;0;NaN;2023-05-31 12:55:20.000;125520000;37.3353625;-1.37873183333333;6.99078734264798;N ;307.79270979646;T ;NaN;NaN;0.570270821949666;0;A  ;A  
22933;22933;2023-05-31 12:55:33.291;291;2023-05-31 12:55:33.291;2023-05-31 12:55:33.294;0;NaN;2023-05-31 12:55:33.000;125533000;37.335611;-1.3791175;6.55796527319505;N ;309.020933881823;T ;NaN;NaN;0.57017653121022;0;A  ;A  
22934;22934;2023-05-31 12:55:50.093;93;2023-05-31 12:55:50.093;2023-05-31 12:55:50.094;0;NaN;2023-05-31 12:55:50.000;125550000;37.335894;-1.3796205;6.22504356484987;N ;305.283940253128;T ;NaN;NaN;0.570053105477119;0;A  ;A  
22935;22935;2023-05-31 12:55:52.151;151;2023-05-31 12:55:52.151;2023-05-31 12:55:52.157;0;NaN;2023-05-31 12:55:52.000;125552000;37.335913;-1.37968833333333;6.17573051258821;N ;289.406515147868;T ;NaN;NaN;0.570036251909496;0;A  ;A  
22936;22936;2023-05-31 12:55:57.169;169;2023-05-31 12:55:57.169;2023-05-31 12:55:57.170;0;NaN;2023-05-31 12:55:57.000;125557000;37.336;-1.37984783333333;6.64376637301206;N ;304.451138106109;T ;NaN;NaN;0.569997081970724;0;A  ;A  
22937;22937;2023-05-31 12:55:58.094;94;2023-05-31 12:55:58.094;2023-05-31 12:55:58.098;0;NaN;2023-05-31 12:55:58.000;125558000;37.3360176666667;-1.37987233333333;5.68031698487016;N ;312.205638963347;T ;NaN;NaN;0.569991112588485;0;A  ;A  
22938;22938;2023-05-31 12:56:00.138;138;2023-05-31 12:56:00.138;2023-05-31 12:56:00.141;0;NaN;2023-05-31 12:56:00.000;125600000;37.33604;-1.3799395;6.25163543134674;N ;292.694596874589;T ;NaN;NaN;0.569974462584411;0;A  ;A  
22939;22939;2023-05-31 12:56:14.178;178;2023-05-31 12:56:14.178;2023-05-31 12:56:14.181;0;NaN;2023-05-31 12:56:14.000;125614000;37.3362543333333;-1.380397;6.51399786904157;N ;300.507690525345;T ;NaN;NaN;0.569861725131891;0;A  ;A  
22940;22940;2023-05-31 12:56:19.182;182;2023-05-31 12:56:19.182;2023-05-31 12:56:19.184;0;NaN;2023-05-31 12:56:19.000;125619000;37.3363328333333;-1.38055516666667;6.40424300842662;N ;301.973295110348;T ;NaN;NaN;0.569822797035363;0;A  ;A  
22941;22941;2023-05-31 12:56:23.224;224;2023-05-31 12:56:23.224;2023-05-31 12:56:23.228;0;NaN;2023-05-31 12:56:23.000;125623000;37.3364106666667;-1.38068583333333;7.00991729695555;N ;306.839759829533;T ;NaN;NaN;0.569790776900066;0;A  ;A  
22942;22942;2023-05-31 12:56:24.225;225;2023-05-31 12:56:24.225;2023-05-31 12:56:24.227;0;NaN;2023-05-31 12:56:24.000;125624000;37.3364341666667;-1.38071683333333;7.35593588296117;N ;313.63445913309;T ;NaN;NaN;0.569783234855446;0;A  ;A  
22943;22943;2023-05-31 12:56:39.219;219;2023-05-31 12:56:39.219;2023-05-31 12:56:39.224;0;NaN;2023-05-31 12:56:39.000;125639000;37.3367568333333;-1.38124116666667;7.59128944849348;N ;307.739323324453;T ;NaN;NaN;0.569654850934236;0;A  ;A  
22944;22944;2023-05-31 12:56:42.200;200;2023-05-31 12:56:42.200;2023-05-31 12:56:42.201;0;NaN;2023-05-31 12:56:42.000;125642000;37.3368225;-1.3813405;7.3952423752918;N ;309.741874309151;T ;NaN;NaN;0.569630578070822;0;A  ;A  
22945;22945;2023-05-31 12:56:43.211;211;2023-05-31 12:56:43.211;2023-05-31 12:56:43.216;0;NaN;2023-05-31 12:56:43.000;125643000;37.3368511666667;-1.3813745;8.51092779161333;N ;316.680161606052;T ;NaN;NaN;0.569622336673321;0;A  ;A  
22946;22946;2023-05-31 12:56:46.159;159;2023-05-31 12:56:46.159;2023-05-31 12:56:46.160;0;NaN;2023-05-31 12:56:46.000;125646000;37.3369093333333;-1.38146433333333;6.63216880720633;N ;309.15848571188;T ;NaN;NaN;0.569600372807135;0;A  ;A  
22947;22947;2023-05-31 12:56:49.175;175;2023-05-31 12:56:49.175;2023-05-31 12:56:49.177;0;NaN;2023-05-31 12:56:49.000;125649000;37.3369843333333;-1.38155716666667;7.57641880638001;N ;315.458108336391;T ;NaN;NaN;0.569577835860348;0;A  ;A  
22948;22948;2023-05-31 12:56:50.187;187;2023-05-31 12:56:50.187;2023-05-31 12:56:50.191;0;NaN;2023-05-31 12:56:50.000;125650000;37.3370108333333;-1.38159;8.03488378713229;N ;315.430002581372;T ;NaN;NaN;0.56956986445017;0;A  ;A  
22949;22949;2023-05-31 12:56:53.255;255;2023-05-31 12:56:53.255;2023-05-31 12:56:53.261;0;NaN;2023-05-31 12:56:53.000;125653000;37.3370926666667;-1.381702;8.70766713624191;N ;312.582029644309;T ;NaN;NaN;0.569542578547589;0;A  ;A  
22950;22950;2023-05-31 12:56:54.178;178;2023-05-31 12:56:54.178;2023-05-31 12:56:54.181;0;NaN;2023-05-31 12:56:54.000;125654000;37.3371125;-1.3817335;6.90056804931343;N ;308.375927125568;T ;NaN;NaN;0.569534870503121;0;A  ;A  
22951;22951;2023-05-31 12:56:56.099;99;2023-05-31 12:56:56.099;2023-05-31 12:56:56.100;0;NaN;2023-05-31 12:56:56.000;125656000;37.3371508333333;-1.38179416666667;6.65410514594909;N ;308.474942499966;T ;NaN;NaN;0.569520027055077;0;A  ;A  
22952;22952;2023-05-31 12:56:59.117;117;2023-05-31 12:56:59.117;2023-05-31 12:56:59.118;0;NaN;2023-05-31 12:56:59.000;125659000;37.3372336666667;-1.3818925;8.2010247137145;N ;316.654357465684;T ;NaN;NaN;0.569496190252929;0;A  ;A  
22953;22953;2023-05-31 12:57:02.267;267;2023-05-31 12:57:02.267;2023-05-31 12:57:02.273;0;NaN;2023-05-31 12:57:02.000;125702000;37.3373165;-1.3819695;7.4161337935025;N ;323.532353216385;T ;NaN;NaN;0.56947772102604;0;A  ;A  
22954;22954;2023-05-31 12:57:04.122;122;2023-05-31 12:57:04.122;2023-05-31 12:57:04.125;0;NaN;2023-05-31 12:57:04.000;125704000;37.3373533333333;-1.3820245;6.17486858453378;N ;310.10753628555;T ;NaN;NaN;0.569464286924488;0;A  ;A  
22955;22955;2023-05-31 12:57:05.119;119;2023-05-31 12:57:05.119;2023-05-31 12:57:05.120;0;NaN;2023-05-31 12:57:05.000;125705000;37.3373708333333;-1.3820515;5.98240775041317;N ;309.186937982223;T ;NaN;NaN;0.569457685761132;0;A  ;A  
22956;22956;2023-05-31 12:57:09.118;118;2023-05-31 12:57:09.118;2023-05-31 12:57:09.121;0;NaN;2023-05-31 12:57:09.000;125709000;37.3374273333333;-1.38216916666667;5.90174025176748;N ;301.128966693312;T ;NaN;NaN;0.569428702894728;0;A  ;A  
22957;22957;2023-05-31 12:57:16.227;227;2023-05-31 12:57:16.227;2023-05-31 12:57:16.231;0;NaN;2023-05-31 12:57:16.000;125716000;37.3375283333333;-1.38237383333333;5.90982102007483;N ;301.826890908551;T ;NaN;NaN;0.569378319861956;0;A  ;A  
22958;22958;2023-05-31 12:57:23.117;117;2023-05-31 12:57:23.117;2023-05-31 12:57:23.118;0;NaN;2023-05-31 12:57:23.000;125723000;37.3376405;-1.38256;5.73065231827281;N ;307.154769968967;T ;NaN;NaN;0.569332711761767;0;A  ;A  
22959;22959;2023-05-31 12:57:26.231;231;2023-05-31 12:57:26.231;2023-05-31 12:57:26.233;0;NaN;2023-05-31 12:57:26.000;125726000;37.3376896666667;-1.382649;6.20395012219527;N ;304.792369255006;T ;NaN;NaN;0.569310858563771;0;A  ;A  
22960;22960;2023-05-31 12:57:28.121;121;2023-05-31 12:57:28.121;2023-05-31 12:57:28.124;0;NaN;2023-05-31 12:57:28.000;125728000;37.3377193333333;-1.38270833333333;6.01855346985067;N ;302.164632123226;T ;NaN;NaN;0.569296256111054;0;A  ;A  
22961;22961;2023-05-31 12:57:35.286;286;2023-05-31 12:57:35.286;2023-05-31 12:57:35.289;0;NaN;2023-05-31 12:57:35.000;125735000;37.3378378333333;-1.38291616666667;6.2745131313876;N ;305.645307685008;T ;NaN;NaN;0.569245263482081;0;A  ;A  
22962;22962;2023-05-31 12:57:46.383;383;2023-05-31 12:57:46.383;2023-05-31 12:57:46.385;0;NaN;2023-05-31 12:57:46.000;125746000;37.338007;-1.383234;5.9713558888512;N ;303.799758469895;T ;NaN;NaN;0.569167151601276;0;A  ;A  
22963;22963;2023-05-31 12:57:47.192;192;2023-05-31 12:57:47.192;2023-05-31 12:57:47.196;0;NaN;2023-05-31 12:57:47.000;125747000;37.3380175;-1.383267;6.104240386036;N ;291.810933091746;T ;NaN;NaN;0.56915896459381;0;A  ;A  
22964;22964;2023-05-31 12:57:49.351;351;2023-05-31 12:57:49.351;2023-05-31 12:57:49.357;0;NaN;2023-05-31 12:57:49.000;125749000;37.3380531666667;-1.38331533333333;5.6623891876133;N ;312.865387448523;T ;NaN;NaN;0.569147194256074;0;A  ;A  
22965;22965;2023-05-31 12:57:53.232;232;2023-05-31 12:57:53.232;2023-05-31 12:57:53.236;0;NaN;2023-05-31 12:57:53.000;125753000;37.3381026666667;-1.3834365;5.84869729067442;N ;297.195292485897;T ;NaN;NaN;0.569117252920055;0;A  ;A  
22966;22966;2023-05-31 12:57:54.550;550;2023-05-31 12:57:54.550;2023-05-31 12:57:54.553;0;NaN;2023-05-31 12:57:54.000;125754000;37.3381151666667;-1.38346883333333;6.17440372331985;N ;295.931048270671;T ;NaN;NaN;0.569109255156329;0;A  ;A  
22967;22967;2023-05-31 12:57:57.229;229;2023-05-31 12:57:57.229;2023-05-31 12:57:57.234;0;NaN;2023-05-31 12:57:57.000;125757000;37.3381601666667;-1.383549;5.61763650854884;N ;305.2226294802;T ;NaN;NaN;0.569089578507372;0;A  ;A  
22968;22968;2023-05-31 12:57:58.131;131;2023-05-31 12:57:58.131;2023-05-31 12:57:58.133;0;NaN;2023-05-31 12:57:58.000;125758000;37.3381793333333;-1.38357283333333;5.82171786584472;N ;315.326954599087;T ;NaN;NaN;0.56908379149212;0;A  ;A  
22969;22969;2023-05-31 12:58:13.303;303;2023-05-31 12:58:13.303;2023-05-31 12:58:13.306;0;NaN;2023-05-31 12:58:13.000;125813000;37.3383926666667;-1.38402933333333;6.06243212482681;N ;300.446083170092;T ;NaN;NaN;0.56897127291424;0;A  ;A  
22970;22970;2023-05-31 12:58:16.304;304;2023-05-31 12:58:16.304;2023-05-31 12:58:16.305;0;NaN;2023-05-31 12:58:16.000;125816000;37.3384375;-1.38410466666667;5.38675713137452;N ;306.816012906583;T ;NaN;NaN;0.568952810032549;0;A  ;A  
22971;22971;2023-05-31 12:58:17.115;115;2023-05-31 12:58:17.115;2023-05-31 12:58:17.120;0;NaN;2023-05-31 12:58:17.000;125817000;37.3384571666667;-1.38413283333333;6.43769122925666;N ;311.289493367124;T ;NaN;NaN;0.568945937747632;0;A  ;A  
22972;22972;2023-05-31 12:58:21.165;165;2023-05-31 12:58:21.165;2023-05-31 12:58:21.170;0;NaN;2023-05-31 12:58:21.000;125821000;37.3385321666667;-1.3842475;6.37486612819876;N ;309.442791843309;T ;NaN;NaN;0.568917905645096;0;A  ;A  
22973;22973;2023-05-31 12:58:34.185;185;2023-05-31 12:58:34.185;2023-05-31 12:58:34.187;0;NaN;2023-05-31 12:58:34.000;125834000;37.3387576666667;-1.38461983333333;6.18314351065514;N ;307.298322405048;T ;NaN;NaN;0.568826686878278;0;A  ;A  
22974;22974;2023-05-31 12:58:46.142;142;2023-05-31 12:58:46.142;2023-05-31 12:58:46.144;0;NaN;2023-05-31 12:58:46.000;125846000;37.3389211666667;-1.38500666666667;6.26967060876403;N ;297.995528256473;T ;NaN;NaN;0.568731145280943;0;A  ;A  
22975;22975;2023-05-31 12:58:54.162;162;2023-05-31 12:58:54.162;2023-05-31 12:58:54.165;0;NaN;2023-05-31 12:58:54.000;125854000;37.3390113333333;-1.3852795;6.34264208880487;N ;292.571160490605;T ;NaN;NaN;0.56866348600734;0;A  ;A  
22976;22976;2023-05-31 12:58:56.108;108;2023-05-31 12:58:56.108;2023-05-31 12:58:56.112;0;NaN;2023-05-31 12:58:56.000;125856000;37.339036;-1.38534416666667;6.15868543478411;N ;295.630124192986;T ;NaN;NaN;0.568647485208463;0;A  ;A  
22977;22977;2023-05-31 12:59:04.183;183;2023-05-31 12:59:04.183;2023-05-31 12:59:04.186;0;NaN;2023-05-31 12:59:04.000;125904000;37.3391321666667;-1.38560733333333;6.21742578255724;N ;294.684202483171;T ;NaN;NaN;0.568582322080317;0;A  ;A  
22978;22978;2023-05-31 12:59:15.386;386;2023-05-31 12:59:15.386;2023-05-31 12:59:15.391;0;NaN;2023-05-31 12:59:15.000;125915000;37.3392808333333;-1.38596533333333;6.30558393333835;N ;297.578682294958;T ;NaN;NaN;0.568493868296172;0;A  ;A  
22979;22979;2023-05-31 12:59:17.126;126;2023-05-31 12:59:17.126;2023-05-31 12:59:17.130;0;NaN;2023-05-31 12:59:17.000;125917000;37.3393086666667;-1.38602733333333;6.11374557144337;N ;299.450993909573;T ;NaN;NaN;0.568478572107464;0;A  ;A  
22980;22980;2023-05-31 12:59:21.172;172;2023-05-31 12:59:21.172;2023-05-31 12:59:21.173;0;NaN;2023-05-31 12:59:21.000;125921000;37.3393681666667;-1.38615183333333;6.23652217182067;N ;301.010221535201;T ;NaN;NaN;0.568447895020761;0;A  ;A  
22981;22981;2023-05-31 12:59:29.164;164;2023-05-31 12:59:29.164;2023-05-31 12:59:29.166;0;NaN;2023-05-31 12:59:29.000;125929000;37.3394773333333;-1.3864115;6.30545738570697;N ;297.869040768532;T ;NaN;NaN;0.568383749875077;0;A  ;A  
22982;22982;2023-05-31 12:59:33.094;94;2023-05-31 12:59:33.094;2023-05-31 12:59:33.096;0;NaN;2023-05-31 12:59:33.000;125933000;37.3395321666667;-1.38653916666667;6.22977642132347;N ;298.378751688866;T ;NaN;NaN;0.56835222492104;0;A  ;A  
22983;22983;2023-05-31 12:59:40.181;181;2023-05-31 12:59:40.181;2023-05-31 12:59:40.187;0;NaN;2023-05-31 12:59:40.000;125940000;37.3396591666667;-1.38675883333333;6.66332584928851;N ;306.023944199773;T ;NaN;NaN;0.568298333635205;0;A  ;A  
22984;22984;2023-05-31 12:59:41.120;120;2023-05-31 12:59:41.120;2023-05-31 12:59:41.125;0;NaN;2023-05-31 12:59:41.000;125941000;37.3396795;-1.38678883333333;6.76995079853716;N ;310.447361348399;T ;NaN;NaN;0.568291005938346;0;A  ;A  
22985;22985;2023-05-31 12:59:48.212;212;2023-05-31 12:59:48.212;2023-05-31 12:59:48.213;0;NaN;2023-05-31 12:59:48.000;125948000;37.339792;-1.3870105;6.45169975736055;N ;302.551956509182;T ;NaN;NaN;0.56823645435626;0;A  ;A  
22986;22986;2023-05-31 12:59:51.158;158;2023-05-31 12:59:51.158;2023-05-31 12:59:51.159;0;NaN;2023-05-31 12:59:51.000;125951000;37.3398476666667;-1.38709383333333;6.23056564679119;N ;310.036858725039;T ;NaN;NaN;0.568216091253177;0;A  ;A  
22987;22987;2023-05-31 12:59:55.176;176;2023-05-31 12:59:55.176;2023-05-31 12:59:55.179;0;NaN;2023-05-31 12:59:55.000;125955000;37.339919;-1.38720233333333;6.04456714471395;N ;309.588288146041;T ;NaN;NaN;0.568189566314619;0;A  ;A  
22988;22988;2023-05-31 13:00:01.974;974;2023-05-31 13:00:01.974;2023-05-31 13:00:01.979;0;NaN;2023-05-31 13:00:01.000;130001000;37.3400361666667;-1.38736633333333;6.31070146099562;N ;311.942806513361;T ;NaN;NaN;0.568149573323204;0;A  ;A  
22989;22989;2023-05-31 13:00:06.962;962;2023-05-31 13:00:06.962;2023-05-31 13:00:06.967;0;NaN;2023-05-31 13:00:05.000;130005000;37.3400996666667;-1.38746333333333;5.39451997471246;N ;309.467844169971;T ;NaN;NaN;0.568125857850122;0;A  ;A  
22990;22990;2023-05-31 13:00:11.485;485;2023-05-31 13:00:11.485;2023-05-31 13:00:11.490;0;NaN;2023-05-31 13:00:09.000;130009000;37.3401653333333;-1.38757416666667;5.93432174365234;N ;306.693980386321;T ;NaN;NaN;0.568098683993603;0;A  ;A  
22991;22991;2023-05-31 13:00:12.324;324;2023-05-31 13:00:12.324;2023-05-31 13:00:12.326;0;NaN;2023-05-31 13:00:10.000;130010000;37.3401841666667;-1.3876035;6.47489690567501;N ;308.922789208537;T ;NaN;NaN;0.5680915075213;0;A  ;A  
22992;22992;2023-05-31 13:00:13.454;454;2023-05-31 13:00:13.454;2023-05-31 13:00:13.459;0;NaN;2023-05-31 13:00:12.000;130012000;37.3402263333333;-1.38766566666667;7.0165984896633;N ;310.468691248866;T ;NaN;NaN;0.568076322068513;0;A  ;A  
22993;22993;2023-05-31 13:00:17.575;575;2023-05-31 13:00:17.575;2023-05-31 13:00:17.580;0;NaN;2023-05-31 13:00:17.000;130017000;37.3403301666667;-1.38779933333333;6.41850163234118;N ;314.335188084898;T ;NaN;NaN;0.568043815138165;0;A  ;A  
22994;22994;2023-05-31 13:00:22.304;304;2023-05-31 13:00:22.304;2023-05-31 13:00:22.306;0;NaN;2023-05-31 13:00:22.000;130022000;37.3404321666667;-1.38794066666667;6.55590947073024;N ;312.231396258017;T ;NaN;NaN;0.568009358583216;0;A  ;A  
22995;22995;2023-05-31 13:00:23.144;144;2023-05-31 13:00:23.144;2023-05-31 13:00:23.146;0;NaN;2023-05-31 13:00:23.000;130023000;37.3404488333333;-1.3879675;5.84760113006026;N ;307.998225200416;T ;NaN;NaN;0.568002787820443;0;A  ;A  
22996;22996;2023-05-31 13:00:25.548;548;2023-05-31 13:00:25.548;2023-05-31 13:00:25.552;0;NaN;2023-05-31 13:00:25.000;130025000;37.3404873333333;-1.38802216666667;6.27073401837438;N ;311.535216883686;T ;NaN;NaN;0.567989450139859;0;A  ;A  
22997;22997;2023-05-31 13:00:32.315;315;2023-05-31 13:00:32.315;2023-05-31 13:00:32.321;0;NaN;2023-05-31 13:00:32.000;130032000;37.3406293333333;-1.388225;6.63028512100184;N ;311.365771340649;T ;NaN;NaN;0.567939951409718;0;A  ;A  
22998;22998;2023-05-31 13:00:33.147;147;2023-05-31 13:00:33.147;2023-05-31 13:00:33.151;0;NaN;2023-05-31 13:00:33.000;130033000;37.3406503333333;-1.3882535;6.67303125728371;N ;312.824192239377;T ;NaN;NaN;0.567933007631484;0;A  ;A  
22999;22999;2023-05-31 13:00:35.089;89;2023-05-31 13:00:35.089;2023-05-31 13:00:35.094;0;NaN;2023-05-31 13:00:35.000;130035000;37.3406968333333;-1.38830883333333;6.91333291997093;N ;316.587305011346;T ;NaN;NaN;0.567919587887105;0;A  ;A  
23000;23000;2023-05-31 13:00:38.175;175;2023-05-31 13:00:38.175;2023-05-31 13:00:38.180;0;NaN;2023-05-31 13:00:38.000;130038000;37.3407603333333;-1.38839783333333;6.84532421572422;N ;311.905281452615;T ;NaN;NaN;0.567897880838256;0;A  ;A  
23001;23001;2023-05-31 13:00:40.113;113;2023-05-31 13:00:40.113;2023-05-31 13:00:40.115;0;NaN;2023-05-31 13:00:40.000;130040000;37.3407998333333;-1.38845233333333;6.33226433047297;N ;312.352709845173;T ;NaN;NaN;0.567884595421461;0;A  ;A  
